id,name,assay,parentId,benefactorId,projectId,individualID,specimenID,nf1Genotype,age_months,cellType,consortium,dataSubtype,dataType,diagnosis,fileFormat,fundingAgency,isCellLine,nf2Genotype,organ,sex,species,study,tissue,disease,drugScreenType,fileType,isPrimaryCell,sampleIdentifier,timePointUnit,tissueType,analysisType,resourceType,differentialExpressionMethod,studyId,tumorType,Component,Uuid,accessTeam,accessType,averageBaseQuality,averageInsertSize,averageReadLength,eTag,entityId,expressionUnit,genomicReference,initiative,isStranded,libraryPreparationMethod,libraryStrand,pairsOnDifferentChr,platform,progressReportNumber,readsDuplicatedPercent,readsMappedPercent,reportMilestone,specimenPreparationMethod,studyName,totalReads,workflow,workflowLink,description,createdOn,createdBy,etag,modifiedOn,modifiedBy,path,type,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,dataFileConcreteType,dataFileBucket,dataFileKey
syn20380693,202915600104_R02C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380693,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247143083,3337130,d690e75c-0ad0-4fbf-97af-398e3f87da00,1679362726707,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R02C01_Grn.idat,file,1,41213809,202915600104_R02C01_Grn.idat,13676236,aeb08c7acf55fc126b6bf7051e1c9cb3,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/8ea4cb8f-06a3-4905-b999-6b247f369021/202915600104_R02C01_Grn.idat
syn20380696,202908420087_R08C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380696,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247153732,3337130,e206fd6e-b315-4dc0-aada-9e662fc22887,1679362726754,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908420087_R08C01_Grn.idat,file,1,41213813,202908420087_R08C01_Grn.idat,13676231,edf762c60c1ec191fa0160b236d383ef,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/22f403bf-8a74-4be6-8933-161545570776/202908420087_R08C01_Grn.idat
syn20380700,202908420087_R01C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380700,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247163945,3337130,98cbf786-5d92-4645-9820-b97c01133b4d,1679362726798,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908420087_R01C01_Red.idat,file,1,41213818,202908420087_R01C01_Red.idat,13676231,d1917791f608ab2124950b905138264b,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/eaaacaec-5530-4319-a3b4-097ea5f6b1d0/202908420087_R01C01_Red.idat
syn20380705,202908430125_R05C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380705,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247185629,3337130,e5710ac8-9c9e-4abb-b983-9bed4b890105,1679362726844,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430125_R05C01_Red.idat,file,1,41213825,202908430125_R05C01_Red.idat,13676236,0fc4db625c639828de893fbfd03c6ad7,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/fd8e7e32-6397-4dce-807a-6bca53c063d1/202908430125_R05C01_Red.idat
syn20380709,202908430050_R04C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380709,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247199415,3337130,c21a3ef6-91c0-47b4-a678-3e7f0caa65ca,1679362726889,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R04C01_Grn.idat,file,1,41213833,202908430050_R04C01_Grn.idat,13676236,7abcda3d3b2c166209d543777beedb1d,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/635c7971-08fb-4dc7-b9d2-d9258b240f05/202908430050_R04C01_Grn.idat
syn20380715,202915420028_R08C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380715,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247216389,3337130,95e39fd0-5763-42cb-b615-7e7f857ff8e9,1679362726937,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915420028_R08C01_Grn.idat,file,1,41213841,202915420028_R08C01_Grn.idat,13676231,ea65d44a33e04e4507fe621f0e57a392,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/0b77eab4-18e0-4a4b-ad42-3584943d1bb2/202915420028_R08C01_Grn.idat
syn20380720,202908430050_R07C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380720,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247235665,3337130,45a54e55-47bd-4080-a14b-e3d0f7868e97,1679362726981,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R07C01_Red.idat,file,1,41213847,202908430050_R07C01_Red.idat,13676237,5ac867442fa434811d168468041fb14c,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/2e9b1ae8-7fc8-4412-b0a5-8fe843f3ad9d/202908430050_R07C01_Red.idat
syn20380723,202915600104_R03C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380723,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247247092,3337130,dbd7f13e-d9cd-43a6-89d8-d5515c85a603,1679362727027,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R03C01_Grn.idat,file,1,41213851,202915600104_R03C01_Grn.idat,13676236,88da5516fe9180c977541a2470299a65,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/42afae51-576f-4209-9f1f-007cbb13dd4f/202915600104_R03C01_Grn.idat
syn20380726,202908420087_R02C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380726,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247257316,3337130,20b3878a-6236-460f-89a4-47f6448c337b,1679362727072,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908420087_R02C01_Grn.idat,file,1,41213855,202908420087_R02C01_Grn.idat,13676231,531a6d683d23806570198e7bcb37e29f,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/dacae532-3a90-4e77-9340-b6afe2ec3fff/202908420087_R02C01_Grn.idat
syn20380729,202908420087_R01C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380729,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247268256,3337130,5b477232-d73c-445b-9f92-7db370b85720,1679362727112,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908420087_R01C01_Grn.idat,file,1,41213858,202908420087_R01C01_Grn.idat,13676231,047959e81a61e87de90c38251cd58e56,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/fb04dfd4-70a8-4426-af80-db5173ce6847/202908420087_R01C01_Grn.idat
syn20380732,202908430050_R06C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380732,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247279529,3337130,444a43a9-687d-4583-b25c-77082f9e7ef3,1679362727157,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R06C01_Grn.idat,file,1,41213862,202908430050_R06C01_Grn.idat,13676235,7c0297114b1100b03a7efc3b8e285ba8,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/007f9d11-b96b-4367-9b56-5ab26f538cad/202908430050_R06C01_Grn.idat
syn20380733,202908430050_R03C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380733,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247293488,3337130,7e4b68e9-fdc2-4055-8098-233507f1e8bd,1679362727203,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R03C01_Grn.idat,file,1,41213864,202908430050_R03C01_Grn.idat,13676236,6c73e0e1ea8b4541740490b7256447db,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/7e379b53-653a-4a96-a53a-88a7772919eb/202908430050_R03C01_Grn.idat
syn20380735,202908540037_R05C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380735,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247303692,3337130,7765efdc-ef12-4a40-86c7-dd1410015ea3,1679362727247,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908540037_R05C01_Red.idat,file,1,41213866,202908540037_R05C01_Red.idat,13676231,a7b46385d47bce32d653b3439fb889d7,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/405289b6-2bed-4939-8af4-482b69aa7be2/202908540037_R05C01_Red.idat
syn20380738,202915600104_R07C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380738,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247313763,3337130,986ae28b-6005-4270-abd0-d56e75706613,1679362727296,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R07C01_Red.idat,file,1,41213869,202915600104_R07C01_Red.idat,13676236,c10f235309c7c2cd26bb79234a3e873a,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/67201ab8-ffff-4ee0-a441-5a6fffabc5df/202915600104_R07C01_Red.idat
syn20380741,202908540037_R01C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380741,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247323734,3337130,e19e210e-b55f-4ba5-a5cc-28b2629622b7,1679362727339,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908540037_R01C01_Red.idat,file,1,41213872,202908540037_R01C01_Red.idat,13676231,a718fd72fdb291babb487bf2f30684a5,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/2f528f39-420d-4473-97af-27b8c081445f/202908540037_R01C01_Red.idat
syn20380744,202908430050_R05C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380744,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247333209,3337130,3b336b7b-6be0-4e88-99b6-4c577a836524,1679362727387,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R05C01_Red.idat,file,1,41213875,202908430050_R05C01_Red.idat,13676236,23ac4c6e42d7d9b5d384f79c3d611927,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/827df2ae-38ff-45c6-aecb-1026f06306a8/202908430050_R05C01_Red.idat
syn20380746,202908430050_R06C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380746,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247342736,3337130,c363c406-4c0e-46f4-a145-3ac8fe76918b,1679362727432,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R06C01_Red.idat,file,1,41213879,202908430050_R06C01_Red.idat,13676235,666641026004ef97b746dbb5be0b1476,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/0680f99e-2805-41b3-a531-0ee3f1a26c20/202908430050_R06C01_Red.idat
syn20380747,202908430050_R01C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380747,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247354107,3337130,e8464381-18e8-4da2-97ee-506ff729a496,1679362727479,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R01C01_Grn.idat,file,1,41213880,202908430050_R01C01_Grn.idat,13676236,fd54642d324b036c4da10a0c192fc929,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/dc77e1ce-d719-453f-a09b-716d19e6edb7/202908430050_R01C01_Grn.idat
syn20380752,202915600104_R08C01_Red.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380752,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247364797,3337130,060bee00-4b81-4bcf-a1cd-31ac726d7500,1679362727524,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R08C01_Red.idat,file,1,41213885,202915600104_R08C01_Red.idat,13676236,92f6ee943909aa37985e1b3f6bbc81f2,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/dd736a84-1b35-4e5e-80af-42d730130e43/202915600104_R08C01_Red.idat
syn20380754,202908430125_R08C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380754,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247374249,3337130,cc58bd18-4ab4-4626-a227-6dd8ff3f9245,1679362727573,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430125_R08C01_Grn.idat,file,1,41213888,202908430125_R08C01_Grn.idat,13676234,9fd1bd8e185b2ae3b6bb02452e52d451,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/eaae5f0b-c5bc-4a98-9314-4212f3ae0031/202908430125_R08C01_Grn.idat
syn20380757,202908430050_R05C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380757,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247386263,3337130,2fe93492-82db-4ac8-938a-8bea15d7e44a,1679362727619,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908430050_R05C01_Grn.idat,file,1,41213892,202908430050_R05C01_Grn.idat,13676236,40423b0e1093bbc313a6d4f1764c6e31,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/421fd72f-f1b2-480f-8bf6-74a150677e8d/202908430050_R05C01_Grn.idat
syn20380758,202908420087_R06C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380758,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247398056,3337130,1a48a70b-fdca-4d3c-8784-2eb0409032f6,1679362727668,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202908420087_R06C01_Grn.idat,file,1,41213893,202908420087_R06C01_Grn.idat,13676231,a42181a8c29f4b766ef3efb96851de80,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/8a0d1648-d9c2-4b6a-b844-b542802bf35f/202908420087_R06C01_Grn.idat
syn20380761,202915600104_R01C01_Grn.idat,methylation array,syn20380612,syn20380009,syn4939918,NA,NA,NA,NA,NA,NA,raw,chromatinActivity,Neurofibromatosis type 1,idat,NTAP,Yes,+/+,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,NA,NA,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20380761,NA,NA,Open Proposal Program,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562247408592,3337130,22eb196c-5c87-4226-83f4-3b2527bee9e2,1679362727712,3421893,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/MethylationArray/EPIC_05_ESerra_180924/202915600104_R01C01_Grn.idat,file,1,41213897,202915600104_R01C01_Grn.idat,13676236,8d8475081608e27985261686b4224891,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/4580a525-bd04-4cb5-ab15-782db4a95b3d/202915600104_R01C01_Grn.idat
