assay,cellType,dataSubtype,dataType,diagnosis,individualID,organ,platform,sex,species,specimenID,tissue,experimentalCondition,experimentalTimePoint,genePerturbationTechnology,genePerturbationType,genePerturbed,modelSystem,timePointUnit,transplantationDonorSpecies,transplantationDonorTissue,transplantationRecipientTissue,transplantationType,compoundDoseUnit,compoundName,drugScreenType,secondCompoundName,consortium,fileFormat,fundingAgency,resourceType,libraryPrep,readLength,readPairOrientation,readStrandOrigin,runType,nf1Genotype,nf2Genotype,study,id,name,createdOn,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,dataFileHandleId,studyId,studyName,readPair,tumorType,path
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient8,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient8tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989809,SL106303_1.fastq.gz,1483563539922,3342573,e3623860-9dbb-4e89-a0f5-410d667e4a85,file,1,syn7989616,syn4984617,syn4984604,1679362851783,3421893,14315137,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106303_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient8,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient8tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989811,SL106303_2.fastq.gz,1483563606834,3342573,424d5c96-c8cc-4e31-a957-5a8d06b2a17e,file,1,syn7989616,syn4984617,syn4984604,1679362851835,3421893,14315142,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106303_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient8,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient8tumor4,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989815,SL106304_1.fastq.gz,1483563694110,3342573,7d6bd341-c6fe-4bff-90a5-48bf08407760,file,1,syn7989616,syn4984617,syn4984604,1679362851886,3421893,14315144,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106304_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient8,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient8tumor4,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989816,SL106304_2.fastq.gz,1483563769536,3342573,ac9732c1-f05c-4096-858c-d1943885714f,file,1,syn7989616,syn4984617,syn4984604,1679362851978,3421893,14315145,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106304_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient8,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient8tumor5,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989817,SL106305_1.fastq.gz,1483563835361,3342573,a5ffec7f-16fb-4431-b3d3-ad48b42551f6,file,1,syn7989616,syn4984617,syn4984604,1679362852033,3421893,14315146,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106305_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient8,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient8tumor5,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989818,SL106305_2.fastq.gz,1483563901393,3342573,5d4a83ad-7c0d-4a92-bcc3-a70867c52d6c,file,1,syn7989616,syn4984617,syn4984604,1679362852092,3421893,14315147,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106305_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient8,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient8tumor6,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989819,SL106306_1.fastq.gz,1483563983156,3342573,8de0e8c6-5775-496f-86f9-5c07ee1873bb,file,1,syn7989616,syn4984617,syn4984604,1679362852147,3421893,14315148,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106306_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient8,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient8tumor6,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989820,SL106306_2.fastq.gz,1483564057138,3342573,74481733-2f7a-4800-8bec-c0723633f161,file,1,syn7989616,syn4984617,syn4984604,1679362852199,3421893,14315149,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106306_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient9,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient9tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989822,SL106307_1.fastq.gz,1483564152108,3342573,e3ec3e0b-7814-41b5-8845-5c422b03bb18,file,1,syn7989616,syn4984617,syn4984604,1679362852254,3421893,14315150,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106307_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient9,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient9tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989823,SL106307_2.fastq.gz,1483564245765,3342573,ed06ef67-896b-41d9-ab15-ce2850d1cc47,file,1,syn7989616,syn4984617,syn4984604,1679362852307,3421893,14315151,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106307_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient9,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient9tumor6,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989829,SL106308_1.fastq.gz,1483564334939,3342573,25c40cbc-db1b-40a3-aba5-796c18883c1b,file,1,syn7989616,syn4984617,syn4984604,1679362852360,3421893,14315155,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106308_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient9,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient9tumor6,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989837,SL106308_2.fastq.gz,1483564409266,3342573,abace521-56d4-456f-94ea-b28bb2732234,file,1,syn7989616,syn4984617,syn4984604,1679362852417,3421893,14315160,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106308_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient10,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient10tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989838,SL106309_1.fastq.gz,1483564477713,3342573,f7630d5b-e16c-44ed-b4d7-f2f97ac2b209,file,1,syn7989616,syn4984617,syn4984604,1679362852478,3421893,14315162,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106309_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient10,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient10tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989839,SL106309_2.fastq.gz,1483564540240,3342573,a7bf287a-96a3-40d1-9d54-6022bea93fa7,file,1,syn7989616,syn4984617,syn4984604,1679362852530,3421893,14315163,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106309_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient10,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient10tumor2,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989846,SL106310_1.fastq.gz,1483564613479,3342573,eb003708-478e-4faf-873e-7622ad7e2cb5,file,1,syn7989616,syn4984617,syn4984604,1679362852595,3421893,14315168,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106310_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient10,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient10tumor2,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989847,SL106310_2.fastq.gz,1483564686066,3342573,0c8dff4c-d2b5-47d0-99e9-bd4e14a4b76d,file,1,syn7989616,syn4984617,syn4984604,1679362852649,3421893,14315169,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106310_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient10,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient10tumor3,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989852,SL106311_1.fastq.gz,1483564768107,3342573,0ca4fe6f-8a03-48ea-a016-c1b42a679005,file,1,syn7989616,syn4984617,syn4984604,1679362852711,3421893,14315172,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106311_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient10,skin,Illumina HiSeq 2500,Male,Homo sapiens,patient10tumor3,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989856,SL106311_2.fastq.gz,1483564852897,3342573,4e8736fd-fa23-4360-956e-e11dca7a16cf,file,1,syn7989616,syn4984617,syn4984604,1679362852766,3421893,14315174,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106311_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient11,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient11tumor3,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989861,SL106312_1.fastq.gz,1483564916568,3342573,33a9c570-461c-4b91-8e92-5b0786e1ab5f,file,1,syn7989616,syn4984617,syn4984604,1679362852822,3421893,14315181,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106312_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient11,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient11tumor3,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989863,SL106312_2.fastq.gz,1483564978706,3342573,83106a1b-f2c1-41a7-833b-bf687c757815,file,1,syn7989616,syn4984617,syn4984604,1679362852876,3421893,14315186,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106312_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient13,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient13tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989864,SL106313_1.fastq.gz,1483565051901,3342573,df74b066-f9b7-43f8-a007-1a0b09b579e7,file,1,syn7989616,syn4984617,syn4984604,1679362852925,3421893,14315189,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106313_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient13,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient13tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989865,SL106313_2.fastq.gz,1483565125259,3342573,732e17b1-4a91-4bc2-b335-6cf3edea8456,file,1,syn7989616,syn4984617,syn4984604,1679362852985,3421893,14315191,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106313_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient13,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient13tumor3,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989866,SL106314_1.fastq.gz,1483565200875,3342573,d430e1f6-0a7c-40e3-82fa-d15ac021f7f3,file,1,syn7989616,syn4984617,syn4984604,1679362853050,3421893,14315192,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106314_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient13,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient13tumor3,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989867,SL106314_2.fastq.gz,1483565280873,3342573,e0099129-531c-49f3-a9e4-5c68b6d320bd,file,1,syn7989616,syn4984617,syn4984604,1679362853112,3421893,14315193,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL106314_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient11,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient11tumor14,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989868,SL115868_1.fastq.gz,1483565370952,3342573,6c6999da-60f6-4a82-9283-e5da462d67de,file,1,syn7989616,syn4984617,syn4984604,1679362853168,3421893,14315194,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL115868_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient11,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient11tumor14,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989869,SL115868_2.fastq.gz,1483565467204,3342573,9b2b5f84-c417-4155-b794-ef704cd7e284,file,1,syn7989616,syn4984617,syn4984604,1679362853217,3421893,14315195,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL115868_2.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient11,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient11tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989873,SL115869_1.fastq.gz,1483565566220,3342573,ba83df85-efc2-4e62-aa6b-210c7121d8b6,file,1,syn7989616,syn4984617,syn4984604,1679362853274,3421893,14315198,syn4984604,Cutaneous Neurofibroma Data Resource,1,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL115869_1.fastq.gz
RNA-seq,NA,processed,geneExpression,Neurofibromatosis type 1,patient11,skin,Illumina HiSeq 2500,Female,Homo sapiens,patient11tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fastq,CTF,experimentalData,polyAselection,50bp,inward,NA,pairedEnd,-/-,unknown,NA,syn7989874,SL115869_2.fastq.gz,1483565661420,3342573,006176d3-a541-44ff-938e-e27e490c550c,file,1,syn7989616,syn4984617,syn4984604,1679362853329,3421893,14315199,syn4984604,Cutaneous Neurofibroma Data Resource,2,,Cutaneous Neurofibroma Data Resource/Data/RNA-Seq/Merged Fastq files/SL115869_2.fastq.gz
