assay,cellType,dataSubtype,dataType,diagnosis,individualID,organ,platform,sex,species,specimenID,tissue,experimentalCondition,experimentalTimePoint,genePerturbationTechnology,genePerturbationType,genePerturbed,modelSystem,timePointUnit,transplantationDonorSpecies,transplantationDonorTissue,transplantationRecipientTissue,transplantationType,compoundDoseUnit,compoundName,drugScreenType,secondCompoundName,consortium,fileFormat,fundingAgency,resourceType,libraryPrep,readLength,readPairOrientation,readStrandOrigin,runType,nf1Genotype,nf2Genotype,study,id,name,createdOn,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,dataFileHandleId,studyId,studyName,readPair,tumorType,path
whole genome sequencing,NA,processed,genomicVariants,Neurofibromatosis type 1,patient8,blood,Illumina HiSeq X,Female,Homo sapiens,patient8pbmc,blood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bam,CTF,experimentalData,NA,NA,NA,NA,NA,+/-,unknown,NA,syn18468124,SL107667.bam,1553554261188,1418096,ab96a622-da1e-4dc9-80f0-5fdff0a449bd,file,1,syn8568963,syn4984617,syn4984604,1679364619117,3421893,37819687,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL107667.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient1tumor3,skin,Illumina HiSeq X,Female,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vcf,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20506494,SL102337.bam,1563350081738,1418096,f02fa756-0985-4735-8d2f-2aecd3341e74,file,1,syn8568963,syn4984617,syn4984604,1679364619165,3421893,41622618,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102337.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient2tumor1,skin,Illumina HiSeq X,Female,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vcf,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20540113,SL102338.bam,1563468888379,1418096,e17a9f13-63dd-42b4-85a4-e1b11c60ad36,file,1,syn8568963,syn4984617,syn4984604,1679364619216,3421893,41661796,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102338.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient2tumor8,skin,Illumina HiSeq X,Female,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bam,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20542849,SL102339.bam,1563583163740,1418096,37727185-436b-4506-88d8-48eb13348f2b,file,1,syn8568963,syn4984617,syn4984604,1679364619271,3421893,41687394,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102339.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient3tumor1,skin,Illumina HiSeq X,Female,Homo sapiens,NA,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bam,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20543015,SL102340.bam,1563681709196,1418096,bf4e31db-bc13-4b50-aeeb-223d71a68720,file,1,syn8568963,syn4984617,syn4984604,1679364619318,3421893,41705257,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102340.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient3,skin,Illumina HiSeq X,Female,Homo sapiens,patient3tumor2,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bam,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20551242,SL102341.bam,1564420860496,1418096,705fe418-b4ff-4cec-ad66-6f9bd9116788,file,1,syn8568963,syn4984617,syn4984604,1679364619366,3421893,41908883,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102341.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient3,skin,Illumina HiSeq X,Female,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bam,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20554973,SL102342.bam,1564557093442,1418096,0abcfe70-3a06-48d3-a811-f3b3dd45ca08,file,1,syn8568963,syn4984617,syn4984604,1679364619418,3421893,41943480,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102342.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient10,skin,Illumina HiSeq X,Male,Homo sapiens,patient10tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vcf,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20556574,SL102350.bam,1564688648626,1418096,67da3ed4-4445-4e13-802e-36d58c8b5d23,file,1,syn8568963,syn4984617,syn4984604,1679364619467,3421893,41987745,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102350.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient10,skin,Illumina HiSeq X,Male,Homo sapiens,patient10tumor2,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bam,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20562800,SL102351.bam,1564704848904,1418096,2e36092d-75a6-420e-b921-fe727143d7d8,file,1,syn8568963,syn4984617,syn4984604,1679364619547,3421893,41993799,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102351.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient11,skin,Illumina HiSeq X,Female,Homo sapiens,patient11tumor7,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vcf,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20563341,SL107659.bam,1564720999162,1418096,2f61e243-bc0b-4c62-b10e-99f95204a5b1,file,1,syn8568963,syn4984617,syn4984604,1679364619604,3421893,41995307,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL107659.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient3,skin,Illumina HiSeq X,Female,Homo sapiens,patient3tumor4,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bam,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn20563442,SL102343.bam,1564739013227,1418096,4b4341c4-e437-4ae2-8e58-17ad20c4430c,file,1,syn8568963,syn4984617,syn4984604,1679364619653,3421893,42005886,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL102343.bam
whole genome sequencing,NA,raw,genomicVariants,Neurofibromatosis type 1,patient3,blood,Illumina HiSeq X,Female,Homo sapiens,patient3pbmc,blood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bam,CTF,experimentalData,NA,NA,NA,NA,NA,+/-,unknown,NA,syn20567516,SL107663.bam,1564887585099,1418096,a587e459-0705-44f9-a669-9896a083ac67,file,1,syn8568963,syn4984617,syn4984604,1679364619701,3421893,42035902,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/WGS/BAM/SL107663.bam
