id,name,assay,parentId,benefactorId,projectId,individualID,specimenID,nf1Genotype,age_months,cellType,consortium,dataSubtype,dataType,diagnosis,fileFormat,fundingAgency,isCellLine,nf2Genotype,organ,sex,species,study,tissue,disease,drugScreenType,fileType,isPrimaryCell,sampleIdentifier,timePointUnit,tissueType,analysisType,resourceType,differentialExpressionMethod,studyId,tumorType,Component,Uuid,accessTeam,accessType,averageBaseQuality,averageInsertSize,averageReadLength,eTag,entityId,expressionUnit,genomicReference,initiative,isStranded,libraryPreparationMethod,libraryStrand,pairsOnDifferentChr,platform,progressReportNumber,readsDuplicatedPercent,readsMappedPercent,reportMilestone,specimenPreparationMethod,studyName,totalReads,workflow,workflowLink,description,createdOn,createdBy,etag,modifiedOn,modifiedBy,path,type,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,dataFileConcreteType,dataFileBucket,dataFileKey
syn20403905,3PNF_SiPSsv_MM_PSC_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_3,3PNF_SiPSsv_MM_PSC,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,Female,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,558e99e7-b837-415b-a05a-10140723d464,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20403905,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562378262336,3337130,c7f2b709-aeac-44ed-a0a9-70e4124e9e41,1695915261622,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/3PNF_SiPSsv_MM_PSC_2.fastq.gz,file,1,41266421,3PNF_SiPSsv_MM_PSC_2.fastq.gz,2340785213,ea98cae7536ed04030f396f9db8f4ea0,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/7afb2a27-152e-4336-a351-7c95c1d752b9/3PNF_SiPSsv_MM_PSC_2.fastq.gz
syn20404185,EX18_FiPS_14_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX18_FiPS_14,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,12061081-5c10-42b4-97d2-9023bb2b818c,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20404185,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562379716641,3337130,54b5ad97-058b-4b93-ba46-a84baee38374,1695915263422,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX18_FiPS_14_1.fastq.gz,file,1,41266791,EX18_FiPS_14_1.fastq.gz,2147293877,96856e62bbdff40638e8178b66db39d8,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/b6906552-a2e2-461f-9746-f3714c8297f8/EX18_FiPS_14_1.fastq.gz
syn20404390,EX18_FiPS_30_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX18_FiPS_30,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,bbe6b2bf-8ff0-413e-a828-cf3bbab0f805,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20404390,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562381102819,3337130,e8f7635a-2ab6-4ff0-b63e-46321c160809,1695915263683,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX18_FiPS_30_2.fastq.gz,file,1,41267061,EX18_FiPS_30_2.fastq.gz,2026810346,da1f85e3a1f86fbd8f1057e32de14295,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/b90316ff-804b-4736-ae60-c007d3de71cb/EX18_FiPS_30_2.fastq.gz
syn20404688,EX16_FiPS_7_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX16_FiPS_7,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,22119e0e-5e0c-41ca-b423-1fbfa26d820d,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20404688,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562382748879,3337130,791c7463-9765-4806-9b38-4b85b5d5feb8,1695915263155,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX16_FiPS_7_2.fastq.gz,file,1,41267454,EX16_FiPS_7_2.fastq.gz,2509565599,01ac5bad43d3cc6ec3616ea9de42fd24,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/5b5a2406-dad3-4067-b2a3-6c815ea9674c/EX16_FiPS_7_2.fastq.gz
syn20404960,EX18_FiPS_7_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX18_FiPS_7,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,115a0471-1e5a-41a2-befd-48737524ea83,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20404960,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562384215723,3337130,86549c6f-4777-4c5c-a3db-7635fadf1967,1695915263780,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX18_FiPS_7_1.fastq.gz,file,1,41267829,EX18_FiPS_7_1.fastq.gz,2168135174,3c13436b3e54c9598562bf0a90e73cab,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/c556dccc-7a0a-4d64-b93e-2aa37e374e8a/EX18_FiPS_7_1.fastq.gz
syn20405252,EX15_FiPS_30_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX15_FiPS_30,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,5f07693f-6d4e-4cd9-8128-22a5f63cc967,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20405252,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562386084278,3337130,39f2abc2-1f66-4a71-8b50-2d0538bdac26,1695915262220,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX15_FiPS_30_1.fastq.gz,file,1,41268228,EX15_FiPS_30_1.fastq.gz,2843578839,65efa642ce96adbaeec48e5228ff8525,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/7ff000fb-09b7-4422-9039-8cfafa524015/EX15_FiPS_30_1.fastq.gz
syn20405563,EX16_FiPS_NC_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX16_FiPS_NC,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,95457194-ca2c-456f-9b0d-a6ee4c8a3563,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20405563,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562388124577,3337130,445150cd-d9dd-4c6f-a2da-50fca2b96c63,1695915263345,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX16_FiPS_NC_2.fastq.gz,file,1,41268670,EX16_FiPS_NC_2.fastq.gz,3049980815,76d41d0885683663e4737bd67b08be43,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/23d4a804-1605-4e1f-ab01-f01de235d334/EX16_FiPS_NC_2.fastq.gz
syn20405740,EX18_FiPS_30_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX18_FiPS_30,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,b57c0c8f-f47b-4b81-84f9-6ee1f6a880c7,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20405740,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562389347793,3337130,fab89ca5-79bb-46cf-a723-551e17f1424c,1695915263603,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX18_FiPS_30_1.fastq.gz,file,1,41268952,EX18_FiPS_30_1.fastq.gz,1904699508,a034b59744ed141217e12ed66841e781,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/ed2f7b43-5d01-495e-b4c6-609c3e77bcb4/EX18_FiPS_30_1.fastq.gz
syn20405939,EXP11_3PNFiPs_MM_7_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_3,EXP11_3PNFiPs_MM_7,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,Female,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,79cc6b5b-1508-4a5a-9c2a-1fcb4a030649,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20405939,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562390502405,3337130,72981fa2-b61c-444d-a532-fc36c3dfc776,1695915264798,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EXP11_3PNFiPs_MM_7_1.fastq.gz,file,1,41269218,EXP11_3PNFiPs_MM_7_1.fastq.gz,1713995200,4b40f3c2d370a5941de955706b901d93,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/432c3cd2-683d-40bd-9467-222c79c66fae/EXP11_3PNFiPs_MM_7_1.fastq.gz
syn20406095,EX16_FiPS_14_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX16_FiPS_14,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,9f32189c-9ed4-4d68-8095-6f88d43863c3,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20406095,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562391774337,3337130,3040ab09-3cd1-4683-9c08-3cf160671026,1695915262727,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX16_FiPS_14_1.fastq.gz,file,1,41269429,EX16_FiPS_14_1.fastq.gz,1859499108,daeed77e8f5b6c7b1d21e6201e0d40b2,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/63cd73b7-1ce7-46ec-8916-9e8fe23e56ed/EX16_FiPS_14_1.fastq.gz
syn20406445,EXP13_EXP14_3PNFiPS_5PNFiPS_7_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_3_and_IGTP_5,EXP13_EXP14_3PNFiPS_5PNFiPS_7,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,fac52c9f-4e0e-4198-8193-5636d7c59cb4,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20406445,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562393567073,3337130,b7dd9265-68e8-4964-8702-2320e6f46087,1695915265573,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EXP13_EXP14_3PNFiPS_5PNFiPS_7_2.fastq.gz,file,1,41269890,EXP13_EXP14_3PNFiPS_5PNFiPS_7_2.fastq.gz,2722399982,0f2dd04616533f49462b23e83e5dff19,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/529ce5f0-bbd1-47dd-b74a-06f55d20a711/EXP13_EXP14_3PNFiPS_5PNFiPS_7_2.fastq.gz
syn20406763,EXP10_5PNFiPS_7_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_5,EXP10_5PNFiPS_7,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,Male,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,0f533ac8-9f3b-4d26-89a5-9d9de459d5e4,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20406763,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562395132677,3337130,a421b691-e636-4d4a-a267-4660bb037ae9,1695915264365,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EXP10_5PNFiPS_7_2.fastq.gz,file,1,41270310,EXP10_5PNFiPS_7_2.fastq.gz,2487425260,022512532dc685008a1e857b2c60afd0,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/82fdd569-8871-488c-a9fc-605f44cc9cef/EXP10_5PNFiPS_7_2.fastq.gz
syn20407081,EX18_FiPS_14_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX18_FiPS_14,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,0d33d1e6-61de-4e27-8a0a-649c69f44158,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20407081,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562396653428,3337130,587ce48b-4b40-49d0-8d76-b0651154ed34,1695915263521,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX18_FiPS_14_2.fastq.gz,file,1,41270736,EX18_FiPS_14_2.fastq.gz,2300987150,ca4eb150dc8f061ff6079af20817bba4,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/2a14e38b-fe6f-411f-87e7-c9d5e2de926b/EX18_FiPS_14_2.fastq.gz
syn20407316,EXP13_5PNFiPS_NC_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_5,EXP13_5PNFiPS_NC,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,Male,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,537a65a6-269f-4abd-9db7-8900e5f775b1,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20407316,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562397880282,3337130,d0cedde3-290a-477f-b0ed-6d1ec46c1c42,1695915265143,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EXP13_5PNFiPS_NC_1.fastq.gz,file,1,41271046,EXP13_5PNFiPS_NC_1.fastq.gz,1886454349,010d0b2bac8be10864b8b30618a670cc,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/014a7add-4ef8-4d7b-9523-43a1b93a4723/EXP13_5PNFiPS_NC_1.fastq.gz
syn20407551,EX16_FiPS_30_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX16_FiPS_30,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,79791049-8d7d-4c51-be60-b03c462db926,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20407551,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562399048670,3337130,71d3c8c2-5f0c-4140-ac34-ded4b01d6d4a,1695915262900,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX16_FiPS_30_1.fastq.gz,file,1,41271358,EX16_FiPS_30_1.fastq.gz,1811053613,d079e55152cb4dbb583705f2917df5b7,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/0f728b04-094b-4385-bf1c-40d1ea058e46/EX16_FiPS_30_1.fastq.gz
syn20407886,EXP11_3PNFiPs_MM_14_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_3,EXP11_3PNFiPs_MM_14,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,Female,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,50376190-2cd4-455d-baf5-067d82fbfa12,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20407886,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562400789547,3337130,0d146e2d-7f05-40f6-a0bc-9e145b6374f4,1695915264545,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EXP11_3PNFiPs_MM_14_2.fastq.gz,file,1,41272013,EXP11_3PNFiPs_MM_14_2.fastq.gz,2703242081,fd0072bd3690254525b0df1f51f329e7,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/9639c56b-6dfa-4962-a313-f342a3cb6409/EXP11_3PNFiPs_MM_14_2.fastq.gz
syn20408140,EXP11_3PNFiPs_MM_30_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_3,EXP11_3PNFiPs_MM_30,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,Female,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,bd3d5df0-4ad1-4740-a9ce-f980ff008be7,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20408140,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562402068146,3337130,8f09fdf9-297d-4c69-bbb6-f04203840400,1695915264709,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EXP11_3PNFiPs_MM_30_2.fastq.gz,file,1,41272346,EXP11_3PNFiPs_MM_30_2.fastq.gz,2033754727,5c1fb4f63b994108c166e009d8f6a4f9,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/43c21bce-7710-413d-a59c-110253c638e2/EXP11_3PNFiPs_MM_30_2.fastq.gz
syn20408355,EXP11_3PNFiPs_MM_7_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_3,EXP11_3PNFiPs_MM_7,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,Female,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,e6c53b53-dc8f-45cd-9b54-736caaeb78f4,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20408355,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562403151277,3337130,c24532d2-d574-4f1b-bd17-379b56aa18d9,1695915264882,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EXP11_3PNFiPs_MM_7_2.fastq.gz,file,1,41272635,EXP11_3PNFiPs_MM_7_2.fastq.gz,1760208459,4f25a87cb0cf5677ad324734007ba877,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/990fd319-32a8-43db-aed3-a3f66ec6a45b/EXP11_3PNFiPs_MM_7_2.fastq.gz
syn20408605,EX16_FiPS_30_2.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_FIPS,EX16_FiPS_30,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,bac890a9-0766-49f8-b289-6dc3f20e7907,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20408605,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562404355378,3337130,2628bdcc-bb1b-4bbb-82a7-cef62f5d0b38,1695915262991,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EX16_FiPS_30_2.fastq.gz,file,1,41273241,EX16_FiPS_30_2.fastq.gz,1925364799,7bbf88cd7256612c8d963fc712503956,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/88dd699e-adbb-4bc8-a79f-ef462cab55c2/EX16_FiPS_30_2.fastq.gz
syn20408896,EXP13_EXP14_3PNFiPS_5PNFiPS_7_1.fastq.gz,RNA-seq,syn20394571,syn20380009,syn4939918,IGTP_3_and_IGTP_5,EXP13_EXP14_3PNFiPS_5PNFiPS_7,NA,NA,NA,NA,raw,geneExpression,NA,fastq,NTAP,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,experimentalData,NA,syn4939918,,RNASeqTemplate,da2af7b2-478b-435a-bbd1-c1c1bec84e25,3396402,REQUEST ACCESS,NA,NA,NA,NA,syn20408896,NA,NA,Open Proposal Program,Yes,TruSeq standard total RNA library kit,FirstStranded,NA,Illumina HiSeq 3000,NA,NA,NA,1,Fresh collected,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage,NA,NA,NA,NA,1562405962755,3337130,bb354c29-5263-4513-948d-0ed499f45e23,1695915265480,3434950,Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage/Raw Data/RNAseq/EXP13_EXP14_3PNFiPS_5PNFiPS_7_1.fastq.gz,file,1,41273626,EXP13_EXP14_3PNFiPS_5PNFiPS_7_1.fastq.gz,2498433795,5ce10391f007c9b4f5bb2fd0a27a2fd0,org.sagebionetworks.repo.model.file.S3FileHandle,proddata.sagebase.org,3337130/797dba60-b7fd-415a-a385-091a50b88d0d/EXP13_EXP14_3PNFiPS_5PNFiPS_7_1.fastq.gz
