assay,cellType,dataSubtype,dataType,diagnosis,individualID,organ,platform,sex,species,specimenID,tissue,experimentalCondition,experimentalTimePoint,genePerturbationTechnology,genePerturbationType,genePerturbed,modelSystem,timePointUnit,transplantationDonorSpecies,transplantationDonorTissue,transplantationRecipientTissue,transplantationType,compoundDoseUnit,compoundName,drugScreenType,secondCompoundName,consortium,fileFormat,fundingAgency,resourceType,libraryPrep,readLength,readPairOrientation,readStrandOrigin,runType,nf1Genotype,nf2Genotype,study,id,name,createdOn,createdBy,etag,type,currentVersion,parentId,benefactorId,projectId,modifiedOn,modifiedBy,dataFileHandleId,studyId,studyName,readPair,tumorType,path
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient10,blood,Illumina Omni2pt5M,Male,Homo sapiens,patient10pbmc,blood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,+/-,unknown,NA,syn5006133,3096-PBK-0111_Final.csv,1445470668859,1418096,df44f6b5-2b5c-4637-aff0-69903b8838d9,file,6,syn5004874,syn4984617,syn4984604,1679363237988,3421893,6235917,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0111_Final.csv
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient11,blood,Illumina Omni2pt5M,Female,Homo sapiens,patient11pbmc,blood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,+/-,unknown,NA,syn5006137,3096-PBK-0112_Final.csv,1445470720970,1418096,700248e1-32e5-46ce-979b-99dfd0a67beb,file,6,syn5004874,syn4984617,syn4984604,1679363238055,3421893,6235921,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0112_Final.csv
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient11,skin,Illumina Omni2pt5M,Female,Homo sapiens,patient11tumor7,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn5006166,3096-PBK-0084_Final.csv,1445470981150,1418096,3bc2f6fe-e9d2-41f9-8803-28731adbda9c,file,6,syn5004874,syn4984617,syn4984604,1679363238117,3421893,6235945,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0084_Final.csv
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient13,skin,Illumina Omni2pt5M,Female,Homo sapiens,patient13tumor1,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn5006179,3096-PBK-0085_Final.csv,1445471300308,1418096,fe1c53bb-f6f9-4460-ab81-a2d7746a6ea0,file,6,syn5004874,syn4984617,syn4984604,1679363238188,3421893,6235974,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0085_Final.csv
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient13,skin,Illumina Omni2pt5M,Female,Homo sapiens,patient13tumor2,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn5006190,3096-PBK-0086_Final.csv,1445471444625,1418096,55ce9310-6221-4cd1-a400-7be45d371ddd,file,6,syn5004874,syn4984617,syn4984604,1679363238251,3421893,6235983,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0086_Final.csv
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient13,skin,Illumina Omni2pt5M,Female,Homo sapiens,patient13tumor3,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn5006217,3096-PBK-0087_Final.csv,1445471729119,1418096,afa07efc-397e-44fc-9283-c55c2de01993,file,6,syn5004874,syn4984617,syn4984604,1679363238308,3421893,6236005,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0087_Final.csv
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient1,skin,Illumina Omni2pt5M,Female,Homo sapiens,patient1tumor6,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn5006222,3096-PBK-0089_Final.csv,1445471778878,1418096,3695a585-1d34-471a-b4ab-4fd14aaba902,file,6,syn5004874,syn4984617,syn4984604,1679363238368,3421893,6236010,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0089_Final.csv
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient13,skin,Illumina Omni2pt5M,Female,Homo sapiens,patient13tumor7,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn5006229,3096-PBK-0088_Final.csv,1445471838879,1418096,0ee784a2-737a-4497-8c0c-c3f43762d162,file,6,syn5004874,syn4984617,syn4984604,1679363238427,3421893,6236030,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0088_Final.csv
SNP array,NA,processed,genomicVariants,Neurofibromatosis type 1,patient11,skin,Illumina Omni2pt5M,Female,Homo sapiens,patient11tumor8,primary tumor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,experimentalData,NA,NA,NA,NA,NA,-/-,unknown,NA,syn5006254,3096-PBK-0102_Final.csv,1445472162853,1418096,a451fd06-9957-4d68-b780-3b9676c0a631,file,6,syn5004874,syn4984617,syn4984604,1679363238487,3421893,6236055,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/3096-PBK-0102_Final.csv
SNP array,NA,metadata,genomicVariants,Neurofibromatosis type 1,NA,NA,NA,NA,Homo sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,csv,CTF,report,NA,NA,NA,NA,NA,NA,NA,NA,syn5297573,HumanOmni2-5-8-v1-1-C.csv,1447440591524,1418096,0265b4db-f7b3-4973-ba22-cb4f4eb0f765,file,2,syn5004874,syn4984617,syn4984604,1679363243637,3421893,6708470,syn4984604,Cutaneous Neurofibroma Data Resource,NA,,Cutaneous Neurofibroma Data Resource/Data/SNP/HumanOmni2-5-8-v1-1-C.csv
